xyzDMxyzCountry,xyzDMxyzRequestYear,xyzDPxyzsp_pop_totl,xyzDPxyzny_gnp_pcap_cd,xyzDPxyzny_gdp_mktp_kd_zg
TJK,2006,7.057417,460,7.000003
TJK,2007,7.188391,570,7.8
TJK,2008,7.324627,740,7.899998
TJK,2009,7.468596,790,3.900001
TJK,2010,7.621779,910,6.499999
TJK,2011,7.784819,1010,7.400001
TJK,2012,7.956382,1140,7.5
TJK,2013,8.13661,1310,7.4
TJK,2014,8.326348,1340,6.700001
TJK,2015,8.524063,1250,6.019303
TJK,2016,8.725318,1110,6.9
TJK,2017,8.925525,1020,7.1
TJK,2018,9.128132,1020,7.599999
TJK,2019,9.337003,1070,7.4
TJK,2020,9.543207,1050,4.400001
TJK,2021,9.750064,1160,9.4
TJK,2022,9.952787,1390,8
TJK,2023,10.143543,1440,8.299999
TKM,1960,1.602052,,
TKM,1961,1.658569,,
TKM,1962,1.716868,,
TKM,1963,1.776387,,
TKM,1964,1.836621,,
TKM,1965,1.897095,,
TKM,1966,1.957557,,
TKM,1967,2.018024,,
TKM,1968,2.078581,,
TKM,1969,2.139557,,
TKM,1970,2.201432,,
TKM,1971,2.264434,,
TKM,1972,2.328374,,
TKM,1973,2.393323,,
TKM,1974,2.459325,,
TKM,1975,2.52576,,
TKM,1976,2.59228,,
TKM,1977,2.659019,,
TKM,1978,2.726327,,
TKM,1979,2.794392,,
TKM,1980,2.862903,,
TKM,1981,2.932934,,
TKM,1982,3.005972,,
TKM,1983,3.082202,,
TKM,1984,3.162165,,
TKM,1985,3.246887,,
TKM,1986,3.336773,,
TKM,1987,3.430501,,
TKM,1988,3.52511,,11.02362
TKM,1989,3.621303,,-4.25532
TKM,1990,3.720278,970,35.38456
TKM,1991,3.821782,840,-4.605263
TKM,1992,3.926369,720,-14.96599
TKM,1993,4.031698,770,1.5
TKM,1994,4.133037,680,-17.29986
TKM,1995,4.226623,600,-7.200041
TKM,1996,4.301093,610,6.699992
TKM,1997,4.363672,550,-11.4
TKM,1998,4.431517,560,7.1
TKM,1999,4.501079,610,16.5
TKM,2000,4.569132,590,5.469064
TKM,2001,4.635094,640,4.343846
TKM,2002,4.698968,730,.2571799
TKM,2003,4.758988,960,3.268829
TKM,2004,4.819792,1270,5.000407
TKM,2005,4.885775,1550,13.03403
TKM,2006,4.954029,1830,10.97331
TKM,2007,5.024894,2250,11.0593
TKM,2008,5.100083,2940,14.7
TKM,2009,5.180957,3430,6.1
TKM,2010,5.26797,3930,9.2
TKM,2011,5.360811,4560,14.7
TKM,2012,5.458682,5370,11.1
TKM,2013,5.560095,6280,10.2
TKM,2014,5.663152,6950,10.3
TKM,2015,5.766431,6790,6.5
TKM,2016,5.868561,6590,6.2
TKM,2017,5.968383,6160,6.5
