xyzDMxyzCountry,xyzDMxyzRequestYear,xyzDMxyzInterpolation,xyzDCxyzWelfareType,xyzDCxyzCoverage,xyzDCxyzGender,xyzDCxyzAgeGroup,xyzDCxyzEducation,xyzDCxyzDistribution,xyzDPxyzSI_POV_SHARE_ALL,ppp
TUN,2021,FALSE,CONS,,Male,,,B40,.3996976,2017
TUN,2021,FALSE,CONS,,Male,,,T60,.6003024,2017
TUN,2021,FALSE,CONS,,Female,,,B40,.4002756,2017
TUN,2021,FALSE,CONS,,Female,,,T60,.5997244,2017
TUN,2021,FALSE,CONS,R,,,,B40,.6125732,2017
TUN,2021,FALSE,CONS,R,,,,T60,.3874268,2017
TUN,2021,FALSE,CONS,U,,,,B40,.2997834,2017
TUN,2021,FALSE,CONS,U,,,,T60,.7002166,2017
TUR,2021,FALSE,INC,,,0-14,,B40,.6111192,2017
TUR,2021,FALSE,INC,,,0-14,,T60,.3888808,2017
TUR,2021,FALSE,INC,,,15-64,,B40,.3577349,2017
TUR,2021,FALSE,INC,,,15-64,,T60,.6422651,2017
TUR,2021,FALSE,INC,,,>65,,B40,.2094937,2017
TUR,2021,FALSE,INC,,,>65,,T60,.7905062,2017
TUR,2021,FALSE,INC,,,,Primary education,B40,.3767529,2017
TUR,2021,FALSE,INC,,,,Primary education,T60,.6232471,2017
TUR,2021,FALSE,INC,,,,Tertiary education,B40,.1120617,2017
TUR,2021,FALSE,INC,,,,Tertiary education,T60,.8879383,2017
TUR,2021,FALSE,INC,,,,Secondary education,B40,.3430231,2017
TUR,2021,FALSE,INC,,,,Secondary education,T60,.6569769,2017
TUR,2021,FALSE,INC,,,,No education,B40,.5286328,2017
TUR,2021,FALSE,INC,,,,No education,T60,.4713673,2017
TUR,2021,FALSE,INC,,Male,,,B40,.3941945,2017
TUR,2021,FALSE,INC,,Male,,,T60,.6058055,2017
TUR,2021,FALSE,INC,,Female,,,B40,.4057661,2017
TUR,2021,FALSE,INC,,Female,,,T60,.5942339,2017
TZA,2018,FALSE,CONS,,,0-14,,B40,.4760133,2017
TZA,2018,FALSE,CONS,,,0-14,,T60,.5239867,2017
TZA,2018,FALSE,CONS,,,15-64,,B40,.343924,2017
TZA,2018,FALSE,CONS,,,15-64,,T60,.656076,2017
TZA,2018,FALSE,CONS,,,>65,,B40,.3458474,2017
TZA,2018,FALSE,CONS,,,>65,,T60,.6541526,2017
TZA,2018,FALSE,CONS,,,,Primary education,B40,.3624575,2017
TZA,2018,FALSE,CONS,,,,Primary education,T60,.6375425,2017
TZA,2018,FALSE,CONS,,,,Tertiary education,B40,.0428941,2017
TZA,2018,FALSE,CONS,,,,Tertiary education,T60,.9571059,2017
TZA,2018,FALSE,CONS,,,,Secondary education,B40,.1826574,2017
TZA,2018,FALSE,CONS,,,,Secondary education,T60,.8173426,2017
TZA,2018,FALSE,CONS,,,,No education,B40,.4896894,2017
TZA,2018,FALSE,CONS,,,,No education,T60,.5103106,2017
TZA,2018,FALSE,CONS,,Male,,,B40,.3992048,2017
TZA,2018,FALSE,CONS,,Male,,,T60,.6007952,2017
TZA,2018,FALSE,CONS,,Female,,,B40,.4030123,2017
TZA,2018,FALSE,CONS,,Female,,,T60,.5969877,2017
TZA,2018,FALSE,CONS,R,,,,B40,.4784234,2017
TZA,2018,FALSE,CONS,R,,,,T60,.5215765,2017
TZA,2018,FALSE,CONS,U,,,,B40,.2320695,2017
TZA,2018,FALSE,CONS,U,,,,T60,.7679304,2017
UGA,2019,FALSE,CONS,,,0-14,,B40,.4613895,2017
UGA,2019,FALSE,CONS,,,0-14,,T60,.5386105,2017
UGA,2019,FALSE,CONS,,,15-64,,B40,.3459661,2017
UGA,2019,FALSE,CONS,,,15-64,,T60,.6540338,2017
UGA,2019,FALSE,CONS,,,>65,,B40,.3430761,2017
UGA,2019,FALSE,CONS,,,>65,,T60,.6569238,2017
UGA,2019,FALSE,CONS,,,,Primary education,B40,.3965255,2017
UGA,2019,FALSE,CONS,,,,Primary education,T60,.6034746,2017
UGA,2019,FALSE,CONS,,,,Tertiary education,B40,.0566581,2017
UGA,2019,FALSE,CONS,,,,Tertiary education,T60,.9433419,2017
UGA,2019,FALSE,CONS,,,,Secondary education,B40,.2182993,2017
UGA,2019,FALSE,CONS,,,,Secondary education,T60,.7817007,2017
UGA,2019,FALSE,CONS,,,,No education,B40,.527447,2017
UGA,2019,FALSE,CONS,,,,No education,T60,.472553,2017
UGA,2019,FALSE,CONS,,Male,,,B40,.3986343,2017
UGA,2019,FALSE,CONS,,Male,,,T60,.6013657,2017
UGA,2019,FALSE,CONS,,Female,,,B40,.4012522,2017
UGA,2019,FALSE,CONS,,Female,,,T60,.5987478,2017
UGA,2019,FALSE,CONS,R,,,,B40,.4682038,2017
UGA,2019,FALSE,CONS,R,,,,T60,.5317963,2017
UGA,2019,FALSE,CONS,U,,,,B40,.2116291,2017
UGA,2019,FALSE,CONS,U,,,,T60,.7883709,2017
UKR,2020,FALSE,CONS,,,0-14,,B40,,2017
UKR,2020,FALSE,CONS,,,0-14,,T60,,2017
UKR,2020,FALSE,CONS,,,15-64,,B40,,2017
UKR,2020,FALSE,CONS,,,15-64,,T60,,2017
UKR,2020,FALSE,CONS,,,>65,,B40,,2017
UKR,2020,FALSE,CONS,,,>65,,T60,,2017
UKR,2020,FALSE,CONS,,,,Primary education,B40,,2017
UKR,2020,FALSE,CONS,,,,Primary education,T60,,2017
UKR,2020,FALSE,CONS,,,,Tertiary education,B40,,2017
UKR,2020,FALSE,CONS,,,,Tertiary education,T60,,2017
UKR,2020,FALSE,CONS,,,,Secondary education,B40,,2017
UKR,2020,FALSE,CONS,,,,Secondary education,T60,,2017
UKR,2020,FALSE,CONS,,,,No education,B40,,2017
UKR,2020,FALSE,CONS,,,,No education,T60,,2017
UKR,2020,FALSE,CONS,,Male,,,B40,.3913164,2017
UKR,2020,FALSE,CONS,,Male,,,T60,.6086836,2017
UKR,2020,FALSE,CONS,,Female,,,B40,.4072763,2017
UKR,2020,FALSE,CONS,,Female,,,T60,.5927237,2017
UKR,2020,FALSE,CONS,R,,,,B40,.4628151,2017
UKR,2020,FALSE,CONS,R,,,,T60,.5371848,2017
UKR,2020,FALSE,CONS,U,,,,B40,.3682858,2017
UKR,2020,FALSE,CONS,U,,,,T60,.6317142,2017
URY,2022,FALSE,INC,,,0-14,,B40,.6084211,2017
URY,2022,FALSE,INC,,,0-14,,T60,.3915789,2017
URY,2022,FALSE,INC,,,15-64,,B40,.3888006,2017
URY,2022,FALSE,INC,,,15-64,,T60,.6111994,2017
URY,2022,FALSE,INC,,,>65,,B40,.1759098,2017
URY,2022,FALSE,INC,,,>65,,T60,.8240901,2017
URY,2022,FALSE,INC,,,,Primary education,B40,.4498558,2017
URY,2022,FALSE,INC,,,,Primary education,T60,.5501443,2017
URY,2022,FALSE,INC,,,,Tertiary education,B40,.1215964,2017
URY,2022,FALSE,INC,,,,Tertiary education,T60,.8784037,2017
URY,2022,FALSE,INC,,,,Secondary education,B40,.4131265,2017
URY,2022,FALSE,INC,,,,Secondary education,T60,.5868735,2017
URY,2022,FALSE,INC,,,,No education,B40,.4946052,2017
URY,2022,FALSE,INC,,,,No education,T60,.5053948,2017
URY,2022,FALSE,INC,,Male,,,B40,.395933,2017
URY,2022,FALSE,INC,,Male,,,T60,.604067,2017
URY,2022,FALSE,INC,,Female,,,B40,.4036534,2017
URY,2022,FALSE,INC,,Female,,,T60,.5963466,2017
URY,2022,FALSE,INC,R,,,,B40,.4778016,2017
URY,2022,FALSE,INC,R,,,,T60,.5221984,2017
URY,2022,FALSE,INC,U,,,,B40,.3951986,2017
URY,2022,FALSE,INC,U,,,,T60,.6048014,2017
UZB,2022,FALSE,CONS,,,0-14,,B40,.4981046,2017
UZB,2022,FALSE,CONS,,,0-14,,T60,.5018954,2017
UZB,2022,FALSE,CONS,,,15-64,,B40,.3680345,2017
UZB,2022,FALSE,CONS,,,15-64,,T60,.6319655,2017
UZB,2022,FALSE,CONS,,,>65,,B40,.3192608,2017
UZB,2022,FALSE,CONS,,,>65,,T60,.6807392,2017
UZB,2022,FALSE,CONS,,,,Primary education,B40,.4584335,2017
UZB,2022,FALSE,CONS,,,,Primary education,T60,.5415666,2017
UZB,2022,FALSE,CONS,,,,Tertiary education,B40,.3227176,2017
UZB,2022,FALSE,CONS,,,,Tertiary education,T60,.6772825,2017
UZB,2022,FALSE,CONS,,,,Secondary education,B40,.4163547,2017
UZB,2022,FALSE,CONS,,,,Secondary education,T60,.5836453,2017
UZB,2022,FALSE,CONS,,,,No education,B40,.5235062,2017
UZB,2022,FALSE,CONS,,,,No education,T60,.4764938,2017
UZB,2022,FALSE,CONS,,Male,,,B40,.3930409,2017
UZB,2022,FALSE,CONS,,Male,,,T60,.606959,2017
UZB,2022,FALSE,CONS,,Female,,,B40,.4070227,2017
UZB,2022,FALSE,CONS,,Female,,,T60,.5929773,2017
UZB,2022,FALSE,CONS,R,,,,B40,.4367882,2017
UZB,2022,FALSE,CONS,R,,,,T60,.5632118,2017
UZB,2022,FALSE,CONS,U,,,,B40,.3565047,2017
UZB,2022,FALSE,CONS,U,,,,T60,.6434953,2017
VNM,2022,FALSE,CONS,,,0-14,,B40,.4957881,2017
VNM,2022,FALSE,CONS,,,0-14,,T60,.5042119,2017
VNM,2022,FALSE,CONS,,,15-64,,B40,.366861,2017
VNM,2022,FALSE,CONS,,,15-64,,T60,.633139,2017
VNM,2022,FALSE,CONS,,,>65,,B40,.3911431,2017
VNM,2022,FALSE,CONS,,,>65,,T60,.6088569,2017
VNM,2022,FALSE,CONS,,,,Primary education,B40,.5180916,2017
VNM,2022,FALSE,CONS,,,,Primary education,T60,.4819084,2017
VNM,2022,FALSE,CONS,,,,Tertiary education,B40,.0885593,2017
VNM,2022,FALSE,CONS,,,,Tertiary education,T60,.9114407,2017
VNM,2022,FALSE,CONS,,,,Secondary education,B40,.3172334,2017
VNM,2022,FALSE,CONS,,,,Secondary education,T60,.6827667,2017
VNM,2022,FALSE,CONS,,,,No education,B40,.7486969,2017
VNM,2022,FALSE,CONS,,,,No education,T60,.2513031,2017
VNM,2022,FALSE,CONS,,Male,,,B40,.3999646,2017
VNM,2022,FALSE,CONS,,Male,,,T60,.6000354,2017
VNM,2022,FALSE,CONS,,Female,,,B40,.4000055,2017
VNM,2022,FALSE,CONS,,Female,,,T60,.5999945,2017
VNM,2022,FALSE,CONS,R,,,,B40,.5113882,2017
VNM,2022,FALSE,CONS,R,,,,T60,.4886118,2017
VNM,2022,FALSE,CONS,U,,,,B40,.2253626,2017
VNM,2022,FALSE,CONS,U,,,,T60,.7746373,2017
VUT,2019,FALSE,CONS,,,0-14,,B40,.4689558,2017
VUT,2019,FALSE,CONS,,,0-14,,T60,.5310442,2017
VUT,2019,FALSE,CONS,,,15-64,,B40,.3558658,2017
VUT,2019,FALSE,CONS,,,15-64,,T60,.6441342,2017
VUT,2019,FALSE,CONS,,,>65,,B40,.383586,2017
VUT,2019,FALSE,CONS,,,>65,,T60,.616414,2017
VUT,2019,FALSE,CONS,,,,Primary education,B40,.4168862,2017
VUT,2019,FALSE,CONS,,,,Primary education,T60,.5831138,2017
VUT,2019,FALSE,CONS,,,,Tertiary education,B40,,2017
VUT,2019,FALSE,CONS,,,,Tertiary education,T60,.972693,2017
VUT,2019,FALSE,CONS,,,,Secondary education,B40,.2067521,2017
VUT,2019,FALSE,CONS,,,,Secondary education,T60,.7932479,2017
VUT,2019,FALSE,CONS,,,,No education,B40,.6376395,2017
VUT,2019,FALSE,CONS,,,,No education,T60,.3623605,2017
VUT,2019,FALSE,CONS,,Male,,,B40,.3975365,2017
VUT,2019,FALSE,CONS,,Male,,,T60,.6024635,2017
VUT,2019,FALSE,CONS,,Female,,,B40,.4025173,2017
VUT,2019,FALSE,CONS,,Female,,,T60,.5974827,2017
VUT,2019,FALSE,CONS,R,,,,B40,.4980876,2017
VUT,2019,FALSE,CONS,R,,,,T60,.5019124,2017
VUT,2019,FALSE,CONS,U,,,,B40,.1228528,2017
VUT,2019,FALSE,CONS,U,,,,T60,.8771472,2017
WSM,2013,FALSE,CONS,,,0-14,,B40,.4480911,2017
WSM,2013,FALSE,CONS,,,0-14,,T60,.5519089,2017
WSM,2013,FALSE,CONS,,,15-64,,B40,.37626,2017
WSM,2013,FALSE,CONS,,,15-64,,T60,.62374,2017
WSM,2013,FALSE,CONS,,,>65,,B40,.3074517,2017
WSM,2013,FALSE,CONS,,,>65,,T60,.6925483,2017
WSM,2013,FALSE,CONS,,,,Primary education,B40,.4092508,2017
WSM,2013,FALSE,CONS,,,,Primary education,T60,.5907493,2017
WSM,2013,FALSE,CONS,,,,Tertiary education,B40,.1859523,2017
WSM,2013,FALSE,CONS,,,,Tertiary education,T60,.8140477,2017
WSM,2013,FALSE,CONS,,,,Secondary education,B40,.3887382,2017
WSM,2013,FALSE,CONS,,,,Secondary education,T60,.6112618,2017
WSM,2013,FALSE,CONS,,,,No education,B40,.5018154,2017
WSM,2013,FALSE,CONS,,,,No education,T60,.4981845,2017
WSM,2013,FALSE,CONS,,Male,,,B40,,2017
WSM,2013,FALSE,CONS,,Male,,,T60,,2017
WSM,2013,FALSE,CONS,,Female,,,B40,,2017
WSM,2013,FALSE,CONS,,Female,,,T60,,2017
WSM,2013,FALSE,CONS,R,,,,B40,.3934164,2017
WSM,2013,FALSE,CONS,R,,,,T60,.6065836,2017
WSM,2013,FALSE,CONS,U,,,,B40,.4276086,2017
WSM,2013,FALSE,CONS,U,,,,T60,.5723915,2017
XKX,2017,FALSE,CONS,,,0-14,,B40,.5123405,2017
XKX,2017,FALSE,CONS,,,0-14,,T60,.4876595,2017
XKX,2017,FALSE,CONS,,,15-64,,B40,.3747291,2017
XKX,2017,FALSE,CONS,,,15-64,,T60,.625271,2017
XKX,2017,FALSE,CONS,,,>65,,B40,.323821,2017
XKX,2017,FALSE,CONS,,,>65,,T60,.6761791,2017
XKX,2017,FALSE,CONS,,Male,,,B40,.3910261,2017
XKX,2017,FALSE,CONS,,Male,,,T60,.6089739,2017
XKX,2017,FALSE,CONS,,Female,,,B40,.4089271,2017
XKX,2017,FALSE,CONS,,Female,,,T60,.5910729,2017
XKX,2017,FALSE,CONS,R,,,,B40,.4501904,2017
XKX,2017,FALSE,CONS,R,,,,T60,.5498096,2017
XKX,2017,FALSE,CONS,U,,,,B40,.321972,2017
XKX,2017,FALSE,CONS,U,,,,T60,.678028,2017
YEM,2014,FALSE,CONS,,,0-14,,B40,.4497667,2017
YEM,2014,FALSE,CONS,,,0-14,,T60,.5502334,2017
YEM,2014,FALSE,CONS,,,15-64,,B40,.3623388,2017
YEM,2014,FALSE,CONS,,,15-64,,T60,.6376612,2017
YEM,2014,FALSE,CONS,,,>65,,B40,.3745975,2017
YEM,2014,FALSE,CONS,,,>65,,T60,.6254025,2017
YEM,2014,FALSE,CONS,,,,Primary education,B40,.4010392,2017
YEM,2014,FALSE,CONS,,,,Primary education,T60,.5989609,2017
YEM,2014,FALSE,CONS,,,,Tertiary education,B40,.1397157,2017
YEM,2014,FALSE,CONS,,,,Tertiary education,T60,.8602843,2017
YEM,2014,FALSE,CONS,,,,Secondary education,B40,.3039505,2017
YEM,2014,FALSE,CONS,,,,Secondary education,T60,.6960495,2017
YEM,2014,FALSE,CONS,,,,No education,B40,.4452976,2017
YEM,2014,FALSE,CONS,,,,No education,T60,.5547024,2017
YEM,2014,FALSE,CONS,,Male,,,B40,.3991454,2017
YEM,2014,FALSE,CONS,,Male,,,T60,.6008546,2017
YEM,2014,FALSE,CONS,,Female,,,B40,.4007615,2017
YEM,2014,FALSE,CONS,,Female,,,T60,.5992386,2017
YEM,2014,FALSE,CONS,R,,,,B40,.4949875,2017
YEM,2014,FALSE,CONS,R,,,,T60,.5050125,2017
YEM,2014,FALSE,CONS,U,,,,B40,.1800071,2017
YEM,2014,FALSE,CONS,U,,,,T60,.8199928,2017
ZAF,2014,FALSE,CONS,,,0-14,,B40,.5139337,2017
ZAF,2014,FALSE,CONS,,,0-14,,T60,.4860663,2017
ZAF,2014,FALSE,CONS,,,15-64,,B40,.3545554,2017
ZAF,2014,FALSE,CONS,,,15-64,,T60,.6454446,2017
ZAF,2014,FALSE,CONS,,,>65,,B40,.3012934,2017
ZAF,2014,FALSE,CONS,,,>65,,T60,.6987066,2017
ZAF,2014,FALSE,CONS,,,,Primary education,B40,.545761,2017
ZAF,2014,FALSE,CONS,,,,Primary education,T60,.454239,2017
ZAF,2014,FALSE,CONS,,,,Tertiary education,B40,.0555131,2017
ZAF,2014,FALSE,CONS,,,,Tertiary education,T60,.9444869,2017
ZAF,2014,FALSE,CONS,,,,Secondary education,B40,.3552169,2017
ZAF,2014,FALSE,CONS,,,,Secondary education,T60,.6447831,2017
ZAF,2014,FALSE,CONS,,,,No education,B40,.616284,2017
ZAF,2014,FALSE,CONS,,,,No education,T60,.383716,2017
ZAF,2014,FALSE,CONS,,Male,,,B40,.3822711,2017
ZAF,2014,FALSE,CONS,,Male,,,T60,.6177289,2017
ZAF,2014,FALSE,CONS,,Female,,,B40,.4169467,2017
ZAF,2014,FALSE,CONS,,Female,,,T60,.5830532,2017
ZAF,2014,FALSE,CONS,R,,,,B40,.6543594,2017
ZAF,2014,FALSE,CONS,R,,,,T60,.3456406,2017
ZAF,2014,FALSE,CONS,U,,,,B40,.2538252,2017
ZAF,2014,FALSE,CONS,U,,,,T60,.7461749,2017
ZMB,2022,FALSE,CONS,,,0-14,,B40,.4589133,2017
ZMB,2022,FALSE,CONS,,,0-14,,T60,.5410867,2017
ZMB,2022,FALSE,CONS,,,15-64,,B40,.3610575,2017
ZMB,2022,FALSE,CONS,,,15-64,,T60,.6389425,2017
ZMB,2022,FALSE,CONS,,,>65,,B40,.3703905,2017
ZMB,2022,FALSE,CONS,,,>65,,T60,.6296095,2017
ZMB,2022,FALSE,CONS,,,,Primary education,B40,,2017
ZMB,2022,FALSE,CONS,,,,Primary education,T60,,2017
ZMB,2022,FALSE,CONS,,,,Tertiary education,B40,,2017
ZMB,2022,FALSE,CONS,,,,Tertiary education,T60,.9897826,2017
ZMB,2022,FALSE,CONS,,,,Secondary education,B40,.3074411,2017
ZMB,2022,FALSE,CONS,,,,Secondary education,T60,.6925589,2017
ZMB,2022,FALSE,CONS,,,,No education,B40,.5517938,2017
ZMB,2022,FALSE,CONS,,,,No education,T60,.4482062,2017
ZMB,2022,FALSE,CONS,,Male,,,B40,.4023229,2017
ZMB,2022,FALSE,CONS,,Male,,,T60,.5976772,2017
ZMB,2022,FALSE,CONS,,Female,,,B40,.3977728,2017
ZMB,2022,FALSE,CONS,,Female,,,T60,.6022272,2017
ZMB,2022,FALSE,CONS,R,,,,B40,.5748343,2017
ZMB,2022,FALSE,CONS,R,,,,T60,.4251657,2017
ZMB,2022,FALSE,CONS,U,,,,B40,.1377205,2017
ZMB,2022,FALSE,CONS,U,,,,T60,.8622795,2017
ZWE,2019,FALSE,CONS,,,0-14,,B40,.4741387,2017
ZWE,2019,FALSE,CONS,,,0-14,,T60,.5258613,2017
ZWE,2019,FALSE,CONS,,,15-64,,B40,.352151,2017
ZWE,2019,FALSE,CONS,,,15-64,,T60,.647849,2017
ZWE,2019,FALSE,CONS,,,>65,,B40,.3334961,2017
ZWE,2019,FALSE,CONS,,,>65,,T60,.6665039,2017
ZWE,2019,FALSE,CONS,,,,Primary education,B40,.4795024,2017
ZWE,2019,FALSE,CONS,,,,Primary education,T60,.5204976,2017
ZWE,2019,FALSE,CONS,,,,Tertiary education,B40,,2017
ZWE,2019,FALSE,CONS,,,,Tertiary education,T60,.9503215,2017
ZWE,2019,FALSE,CONS,,,,Secondary education,B40,.3258597,2017
ZWE,2019,FALSE,CONS,,,,Secondary education,T60,.6741403,2017
ZWE,2019,FALSE,CONS,,,,No education,B40,,2017
ZWE,2019,FALSE,CONS,,,,No education,T60,,2017
ZWE,2019,FALSE,CONS,,Male,,,B40,.4034339,2017
ZWE,2019,FALSE,CONS,,Male,,,T60,.5965661,2017
ZWE,2019,FALSE,CONS,,Female,,,B40,.3962065,2017
ZWE,2019,FALSE,CONS,,Female,,,T60,.6037935,2017
ZWE,2019,FALSE,CONS,R,,,,B40,.5290427,2017
ZWE,2019,FALSE,CONS,R,,,,T60,.4709573,2017
ZWE,2019,FALSE,CONS,U,,,,B40,.1103076,2017
ZWE,2019,FALSE,CONS,U,,,,T60,.8896924,2017
